
1533, 1206,      -0.32649, -14.94069, 12.39994,          3, 3, 2 
1533, 1216,      -0.33293, -15.27481, 12.40338,          3, 3, 2 
1533, 1226,      -0.35639, -15.11425, 12.40896,          3, 3, 2 
1533, 1236,      -0.34410, -14.97054, 12.40281,          3, 3, 2 
1533, 1246,      -0.35618, -14.60254, 12.39357,          3, 3, 2 
1533, 1256,      -0.32902, -14.26613, 12.38736,          3, 3, 2 
1533, 1266,      -0.30890, -14.00110, 12.37702,          3, 3, 2 
1533, 1276,      -0.28627, -13.56557, 12.36171,          3, 3, 2 
1533, 1286,      -0.28894, -13.16155, 12.34386,          3, 3, 2 
1533, 1296,      -0.33166, -12.91027, 12.32750,          3, 3, 2 
1533, 1306,      -0.30632, -12.43258, 12.31142,          3, 3, 2 
1533, 1316,      -0.29944, -12.03555, 12.30729,          3, 3, 2 
1533, 1326,      -0.27405, -11.62929, 12.28709,          3, 3, 2 
1533, 1336,      -0.36868, -11.31429, 12.30970,          3, 3, 2 
1533, 1346,      -0.34725, -11.00091, 12.29272,          3, 3, 2 
1533, 1356,      -0.38158, -10.62906, 12.27203,          3, 3, 2 
1533, 1366,      -0.39685, -10.29109, 12.26455,          3, 3, 2 
1533, 1376,      -0.41704, -9.92530, 12.23605,   3, 3, 2 
1533, 1386,      -0.36191, -9.45303, 12.22627,   3, 3, 2 
1533, 1396,      -0.32800, -9.06049, 12.19973,   3, 3, 2 
1533, 1406,      -0.32388, -8.65017, 12.17560,   3, 3, 2 
1533, 1416,      -0.29748, -8.24458, 12.15683,   3, 3, 2 
1533, 1426,      -0.27151, -7.93207, 12.18994,   3, 3, 2 
1533, 1436,      -0.23297, -7.50478, 12.17806,   3, 3, 2 
1533, 1446,      -0.26654, -6.94348, 12.14006,   3, 3, 2 
1533, 1456,      -0.27260, -6.43599, 12.10854,   3, 3, 2 
1533, 1466,      -0.23346, -6.21313, 12.09454,   3, 3, 2 
1533, 1476,      -0.23934, -5.75565, 12.09245,   3, 3, 2 
1533, 1486,      -0.23788, -5.37487, 12.07782,   3, 3, 2 
1533, 1496,      -0.20239, -4.96979, 12.08906,   3, 3, 2 
1533, 1506,      -0.22356, -4.38009, 12.05802,   3, 3, 2 
1533, 1516,      -0.20659, -4.20245, 12.06801,   3, 3, 2 
1533, 1526,      -0.17863, -3.67130, 12.05044,   3, 3, 2 
1533, 1536,      -0.21912, -3.35851, 12.03222,   3, 3, 2 
1533, 1546,      -0.21021, -3.04101, 12.03374,   3, 3, 2 
1533, 1556,      -0.20448, -2.63193, 12.01252,   3, 3, 2 
1533, 1566,      -0.16125, -2.23354, 12.03230,   3, 3, 2 
1533, 1576,      -0.20369, -2.03371, 12.01597,   3, 3, 2 
1533, 1586,      -0.17034, -1.68523, 11.99583,   3, 3, 2 
1533, 1596,      -0.12611, -1.23724, 11.98136,   3, 3, 2 
1533, 1606,      -0.13778, -0.85845, 11.96886,   3, 3, 2 
1533, 1616,      -0.15802, -0.52999, 11.97095,   3, 3, 2 
1533, 1626,      -0.17186, -0.13041, 11.95874,   3, 3, 2 
1533, 1636,      -0.09326, 0.19411, 11.97490,    3, 3, 2 
1533, 1646,      -0.09823, 0.64387, 11.96217,    3, 3, 2 
1533, 1656,      -0.10320, 0.95981, 11.96505,    3, 3, 2 
1533, 1666,      -0.11835, 1.23986, 11.94048,    3, 3, 2 
1533, 1676,      -0.12446, 1.70364, 11.92046,    3, 3, 2 
1533, 1686,      -0.06453, 2.13892, 11.92321,    3, 3, 2 
1533, 1696,      -0.09317, 2.55106, 11.90364,    3, 3, 2 
1533, 1706,      -0.05945, 2.96960, 11.89968,    3, 3, 2 
1533, 1716,      -0.04279, 3.35128, 11.88905,    3, 3, 2 
1533, 1726,      -0.07286, 3.70710, 11.88529,    3, 3, 2 
1533, 1736,      -0.02404, 4.31709, 11.88754,    3, 3, 2 
1533, 1746,      0.03270, 4.71708, 11.88610,     3, 3, 2 
1533, 1756,      0.01208, 5.12326, 11.86806,     3, 3, 2 
1533, 1766,      0.05715, 5.64192, 11.85209,     3, 3, 2 
1533, 1776,      0.07305, 6.03060, 11.84980,     3, 3, 2 
1533, 1786,      0.08078, 6.44006, 11.82680,     3, 3, 2 
1533, 1796,      0.11751, 6.83120, 11.82652,     3, 3, 2 
1533, 1806,      0.14386, 7.11548, 11.83329,     3, 3, 2 
1533, 1816,      0.18177, 7.57048, 11.81964,     3, 3, 2 
1533, 1826,      0.18512, 7.87343, 11.82510,     3, 3, 2 
1533, 1836,      0.17528, 8.31647, 11.80877,     3, 3, 2 
1533, 1846,      0.22093, 8.75144, 11.81802,     3, 3, 2 
1533, 1856,      0.22205, 9.16768, 11.78889,     3, 3, 2 
1533, 1866,      0.23217, 9.39395, 11.80975,     3, 3, 2 
1533, 1876,      0.28093, 9.75187, 11.79200,     3, 3, 2 
1533, 1886,      0.32963, 10.23635, 11.78807,    3, 3, 2 
1533, 1896,      0.33409, 10.52638, 11.79567,    3, 3, 2 
1533, 1906,      0.33127, 10.83688, 11.78151,    3, 3, 2 
1533, 1916,      0.35744, 11.25584, 11.79070,    3, 3, 2 
1533, 1926,      0.37627, 11.55448, 11.78574,    3, 3, 2 
1533, 1936,      0.40581, 11.93239, 11.80367,    3, 3, 2 
1533, 1946,      0.42872, 12.25944, 11.79912,    3, 3, 2 
1533, 1950,      0.38925, 12.58080, 11.78895,    3, 3, 2 
1533, 1940,      0.42300, 12.81035, 11.77874,    3, 3, 2 
